Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Adj Close Diff
2017-11-02,1.6200000047683716,1.7200000286102295,1.6100000143051147,1.7100000381469729,1.7100000381469729,-0.9769807170393418,,
2017-11-03,1.7200000286102295,1.8200000524520876,1.6200000047683716,1.6200000047683716,1.6200000047683716,-0.9868313402531205,-5.263159729290356,-0.0900000333786013
2017-11-06,1.6299999952316284,1.7400000095367432,1.6299999952316284,1.690000057220459,1.690000057220459,-1.0419948302502813,4.320990879385578,0.0700000524520874
2018-01-02,2.8399999141693115,2.900000095367432,2.8399999141693115,2.890000104904175,2.890000104904175,-0.3688689106420683,71.00591757714815,1.2000000476837158
2018-01-03,2.880000114440918,3.0,2.880000114440918,2.990000009536743,2.990000009536743,0.6516556543054078,3.460204186943594,0.09999990463256836
2018-01-04,3.0,3.059999942779541,2.930000066757202,3.0299999713897705,3.0299999713897705,-0.06875325672894309,1.3377913620550297,0.039999961853027344
2018-01-05,3.0299999713897705,3.049999952316284,2.970000028610229,3.009999990463257,3.009999990463257,-0.38660003242687,-0.6600653833452097,-0.019999980926513672
2018-01-08,3.0899999141693115,3.0899999141693115,2.9800000190734863,2.990000009536743,2.990000009536743,-0.6702979809836974,-0.664451195677096,-0.019999980926513672
2018-01-09,2.9600000381469727,2.9600000381469727,2.5,2.859999895095825,2.859999895095825,1.106754446781985,-4.347829900544364,-0.13000011444091797
2018-01-10,2.859999895095825,2.9200000762939453,2.630000114440918,2.890000104904175,2.890000104904175,-0.23555714314892953,1.0489584233828841,0.03000020980834961
2018-01-11,2.819999933242798,3.0,2.819999933242798,2.950000047683716,2.950000047683716,1.842924354958382,2.0761225121661564,0.059999942779541016
2018-01-12,2.930000066757202,2.970000028610229,2.930000066757202,2.9600000381469727,2.9600000381469727,-0.441106814209779,0.33898272208872093,0.009999990463256836
2018-01-16,2.970000028610229,3.009999990463257,2.950000047683716,3.0,3.0,-0.216512604935624,1.351350045186761,0.039999961853027344
2018-01-17,3.0,3.069999933242798,2.950000047683716,3.0299999713897705,3.0299999713897705,-0.08845450315650054,0.9999990463256836,0.029999971389770508
2018-01-18,3.0299999713897705,3.2799999713897705,3.0299999713897705,3.25,3.25,-0.14361799315366142,7.260727085397356,0.2200000286102295
2018-01-19,3.2799999713897705,3.5,3.2799999713897705,3.5,3.5,-0.24015410064869294,7.692307692307687,0.25
2018-01-22,3.5,3.559999942779541,3.1600000858306885,3.190000057220459,3.190000057220459,0.020559060409317376,-8.857141222272602,-0.309999942779541
2018-01-23,3.190000057220459,3.3299999237060547,3.190000057220459,3.200000047683716,3.200000047683716,-0.38397319956986237,0.31347931924397,0.009999990463256836
2018-01-24,3.180000066757202,3.25,3.1600000858306885,3.180000066757202,3.180000066757202,-0.6532235674131476,-0.6249993946403354,-0.019999980926513672
2018-01-25,3.220000028610229,3.220000028610229,3.059999942779541,3.119999885559082,3.119999885559082,-0.5205685081342607,-1.8867981112750454,-0.06000018119812012
2018-01-26,3.119999885559082,3.2300000190734863,3.119999885559082,3.200000047683716,3.200000047683716,-0.6505967345561399,2.5641078544558438,0.08000016212463379
2018-01-29,3.200000047683716,3.200000047683716,3.0799999237060547,3.109999895095825,3.109999895095825,-0.6289253634858267,-2.812504726461995,-0.09000015258789062
2018-01-30,3.119999885559082,3.119999885559082,2.890000104904175,3.0199999809265137,3.0199999809265137,-0.6282686552715748,-2.893888013026391,-0.08999991416931152
2018-01-31,3.009999990463257,3.119999885559082,3.0,3.119999885559082,3.119999885559082,-0.6748949384834607,3.3112551411967006,0.09999990463256836
2018-02-01,3.0899999141693115,3.109999895095825,3.039999961853028,3.049999952316284,3.049999952316284,-0.9638465527543034,-2.2435876862301307,-0.06999993324279785
2018-02-02,3.009999990463257,3.0299999713897705,2.9200000762939453,3.0199999809265137,3.0199999809265137,-0.8594299466882489,-0.9836056347144351,-0.029999971389770508
2018-02-05,2.9800000190734863,3.069999933242798,2.970000028610229,3.039999961853028,3.039999961853028,-0.820027453833134,0.6622510282393579,0.019999980926514116
2018-02-06,3.039999961853028,3.0899999141693115,3.009999990463257,3.049999952316284,3.049999952316284,-0.6276119470573229,0.3289470588401233,0.009999990463256392
2018-02-07,3.049999952316284,3.0799999237060547,2.9100000858306885,2.970000028610229,2.970000028610229,-0.920503810613677,-2.6229483592385083,-0.07999992370605513
2018-02-08,2.9600000381469727,3.059999942779541,2.8499999046325684,2.9600000381469727,2.9600000381469727,-0.6670144399124378,-0.3367000123544073,-0.009999990463256392
